year,month,day,validity,causeCode,earthquakeMagnitude,locationCountry,locationName,locationLat,locationLong,maxWaterHeight,runups,numDeaths,numInjuries,descrDamage,numDestroyedHouses
1990,2,20,4,1, 6.4,JAPAN,JAPAN,  34.706,  139.252,    .16,1,,,,
1990,3,25,4,1, 7.0,COSTA RICA,COSTA RICA,   9.919,  -84.808,   1.00,3,,,,
1990,4,5,4,1, 7.5,USA TERRITORY,"MARIANA TRENCH, N. MARIANA ISLANDS",  15.125,  147.596,   1.80,34,,,,
1990,5,,1,0,,PHILIPPINES,"CANIGUIN IS.,PHILIPPINES",   7.000,  126.000,   5.00,1,,,,
1990,9,23,4,1, 6.5,JAPAN,"W. OF BONIN ISLANDS, IZU IS., JAPAN",  33.267,  138.643,    .20,4,,,,
1990,12,13,4,1, 5.3,ITALY,EASTERN SICILY,  37.300,   15.438,    .10,1,,,,
1990,12,13,4,1, 6.3,TAIWAN,TAIWAN,  23.722,  121.627,    .04,2,,,,
1991,1,4,1,0,,GREECE,EAST AEGEAN SEA,  37.700,   26.300,,1,,,,
1991,2,9,4,1, 6.9,SOLOMON ISLANDS,SOLOMON ISLANDS,  -9.929,  159.139,    .10,1,,,,
1991,2,16,4,1, 5.7,RUSSIA,N. KURIL ISLANDS,  48.268,  154.328,    .10,1,,,,
1991,2,21,4,1, 6.7,USA,"BERING SEA, AK",  58.427, -175.450,    .15,2,,,,
1991,4,22,4,1, 7.6,COSTA RICA,"LIMON, PANDORA",   9.685,  -83.073,   3.00,21,2,,1,
1991,5,7,1,9,,GREECE,EAST AEGEAN SEA,  37.133,   26.833,    .50,1,,,,
1991,10,14,4,1, 7.2,SOLOMON ISLANDS,SOLOMON ISLANDS,  -9.094,  158.442,    .15,2,,,,
1991,12,22,1,1, 7.6,RUSSIA,S. KURIL ISLANDS,  45.533,  151.021,    .52,6,,,,
1992,1,5,4,1, 3.7,CHINA,SOUTH CHINA SEA,  18.000,  108.000,    .80,5,,,1,
1992,4,25,4,1, 7.2,USA,"CAPE MENDOCINO, N. CALIFORNIA",  40.368, -124.316,   1.80,14,,,,
1992,5,17,4,1, 7.3,PHILIPPINES,PHILIPPINES,   7.191,  126.762,   6.00,2,,,,
1992,5,27,1,1, 7.1,SOLOMON ISLANDS,SANTA CRUZ ISLANDS, -11.122,  165.239,    .10,1,,,,
1992,7,3,2,9,,USA,"DAYTONA BEACH, FL",,,   3.00,4,,75,1,
1992,7,18,4,1, 7.0,JAPAN,HONSHU ISLAND,  39.419,  143.330,    .30,4,,,,
1992,8,11,1,1, 6.3,JAPAN,,  32.536,  141.641,,0,,,,
1992,9,2,4,1, 7.7,NICARAGUA,NICARAGUA,  11.727,  -87.386,   9.90,81,170,489,4,1500
1992,12,12,4,1, 7.8,INDONESIA,FLORES SEA,  -8.480,  121.896,  26.20,111,1169,500,4,31785
1993,2,7,4,1, 6.3,JAPAN,HONSHU ISLAND,  37.634,  137.245,    .50,1,,,,
1993,3,12,3,1, 6.4,WALLIS AND FUTUNA (FRENCH TERRITORY),FUTUNA, -14.385, -178.252,,1,,,1,
1993,6,8,4,1, 7.5,RUSSIA,KAMCHATKA,  51.218,  157.829,    .10,6,,,,
1993,6,18,1,1, 6.6,NEW ZEALAND,KERMADEC ISLANDS, -28.886, -176.819,,1,,,,
1993,7,12,4,1, 7.7,JAPAN,SEA OF JAPAN,  42.851,  139.197,  32.00,196,208,233,4,2374
1993,8,7,4,1, 6.3,JAPAN,JAPAN,  41.985,  139.839,    .16,1,,,,
1993,8,8,4,1, 7.8,USA TERRITORY,"GUAM, MARIANA ISLANDS",  12.982,  144.801,   2.40,48,,,1,
1993,11,13,4,1, 7.0,RUSSIA,KAMCHATKA,  51.934,  158.647,    .05,1,,,,
1994,1,4,1,9,,USA,"COREA HARBOR, MAINE",  44.400,  -67.970,   1.50,1,,,,
1994,1,17,3,1, 6.7,USA,"WEST COAST, USA",  34.213, -118.537,    .10,0,,,,
1994,1,21,4,1, 7.0,INDONESIA,HALMAHERA,   1.015,  127.733,   2.00,3,,,,
1994,2,15,-1,1,,INDONESIA,SOUTHERN SUMATRA,  -4.967,  104.302,,0,,,,
1994,4,8,4,1, 6.4,JAPAN,HOKKAIDO ISLAND,  40.608,  143.683,    .11,3,,,,
1994,4,28,4,8,,NORWAY,WESTERN NORWAY,  61.267,    6.583,   4.00,1,,,1,
1994,5,24,1,1, 6.5,TAIWAN,TAIWAN,  23.959,  122.448,    .02,1,,,,
1994,6,2,4,1, 7.8,INDONESIA,SOUTH OF JAVA, -10.477,  112.835,  13.90,74,238,423,2,1500
1994,6,3,4,1, 6.6,INDONESIA,SOUTH OF JAVA, -10.362,  112.892,   3.70,1,,,,
1994,6,4,2,1, 6.5,INDONESIA,SOUTH OF JAVA, -10.777,  113.366,,0,,,,
1994,6,5,4,1, 6.1,INDONESIA,SOUTH OF JAVA, -10.341,  113.369,   3.00,1,,,,
1994,9,1,4,1, 7.0,USA,N. CALIFORNIA,  40.402, -125.680,    .07,1,,,,
1994,9,19,4,6,,PAPUA NEW GUINEA,PAPUA NEW GUINEA,  -4.238,  152.214,   1.20,1,,,,
1994,10,4,4,1, 8.3,RUSSIA,S. KURIL ISLANDS,  43.773,  147.321,  10.40,118,,,1,2
1994,10,8,4,1, 6.8,INDONESIA,HALMAHERA,  -1.258,  127.980,   3.00,1,1,52,2,
1994,10,9,4,1, 7.3,RUSSIA,S. KURIL ISLANDS,  43.905,  147.916,    .20,2,,,,
1994,11,4,4,8,,USA,"SKAGWAY, AK",  59.500, -135.300,   9.00,2,1,,4,
1994,11,14,4,1, 7.1,PHILIPPINES,PHILIPPINE ISLANDS,  13.525,  121.067,   7.30,56,81,225,2,797
1994,12,28,4,1, 7.8,JAPAN,"TOHUKU, JAPAN",  40.525,  143.419,    .53,13,,,,
1995,1,16,4,1, 6.9,JAPAN,"KOBE, JAPAN",  34.583,  135.018,    .34,2,,,,
1995,4,7,4,1, 7.4,SAMOA,SAMOA ISLANDS, -15.199, -173.529,    .09,2,,,,
1995,4,21,4,1, 7.2,PHILIPPINES,SAMAR ISLAND,  12.059,  125.580,    .20,1,,,,
1995,4,21,4,1, 6.8,PHILIPPINES,SAMAR ISLAND,  12.047,  125.920,    .20,0,,,,
1995,5,13,-1,1, 6.6,GREECE,GREECE,  40.149,   21.695,,1,,,,
1995,5,14,4,3, 6.9,INDONESIA,TIMOR SEA,  -8.452,  125.049,   4.00,2,11,19,1,
1995,5,16,4,1, 7.7,NEW CALEDONIA,LOYALTY ISLANDS, -23.008,  169.900,    .50,9,,,,
1995,5,27,4,1, 7.1,RUSSIA,SAKHALIN ISLAND,  52.629,  142.827,    .10,2,,,,
1995,6,15,4,3, 6.5,GREECE,GULF OF CORINTH: AIYION,  38.401,   22.283,   1.00,2,,,,
1995,7,30,4,1, 8.0,CHILE,NORTHERN CHILE, -23.340,  -70.294,   3.00,91,,,1,
1995,8,16,4,1, 7.7,PAPUA NEW GUINEA,SOLOMON SEA,  -5.799,  154.178,    .60,2,,,,
1995,9,14,3,1, 7.4,MEXICO,S. MEXICO,  16.779,  -98.597,    .40,1,,,,
1995,10,9,4,1, 8.0,MEXICO,S. MEXICO,  19.055, -104.205,  11.00,34,1,,1,
1995,10,18,4,1, 7.1,JAPAN,RYUKYU ISLANDS,  27.929,  130.175,   2.59,42,,,1,
1995,10,19,4,3, 6.8,JAPAN,RYUKYU ISLANDS,  28.094,  130.148,   1.50,16,,,,
1995,11,1,4,1, 6.7,CHILE,NORTHERN CHILE, -28.906,  -71.417,    .10,1,,,,
1995,11,22,3,1, 7.2,EGYPT,EGYPT,  28.826,   34.799,    .10,1,,,,
1995,12,3,4,1, 7.9,RUSSIA,S. KURIL ISLANDS,  44.663,  149.300,   1.10,37,,,,
1996,1,1,4,1, 7.9,INDONESIA,SULAWESI,    .729,  119.931,   3.43,16,9,63,2,400
1996,1,1,4,8,,GREECE,W. CORINTH GULF,  38.367,   22.083,   2.00,1,,,1,
1996,1,2,4,6,,RUSSIA,"KARYMSKOYE, KAMCHATKA, RUSSIA",  54.050,  159.430,  30.00,0,,,,
1996,2,17,4,1, 8.2,INDONESIA,IRIAN JAYA,   -.891,  136.952,   7.70,115,110,100,2,
1996,2,21,4,1, 7.5,PERU,N. PERU,  -9.593,  -79.587,   5.10,55,12,57,1,15
1996,2,25,4,1, 7.1,MEXICO,MEXICO,  15.978,  -98.070,    .10,1,,,,
1996,4,24,0,0,,SWITZERLAND,LAKE BRIENZ,  46.730,    7.970,    .50,0,,,,
1996,6,10,4,1, 7.9,USA,"ANDREANOF ISLANDS, AK",  51.564, -177.632,    .51,64,,,,
1996,6,10,4,1, 7.3,USA,"ANDREANOF ISLANDS, AK",  51.478, -176.847,    .18,1,,,,
1996,9,4,4,1, 5.7,JAPAN,HONSHU ISLAND,  31.555,  139.931,    .30,14,,,,
1996,9,5,4,1, 6.9,CHILE,EASTER ISLAND REGION, -22.118, -113.436,    .09,2,,,,
1996,9,5,4,1, 6.8,TAIWAN,TAIWAN REGION,  21.898,  121.498,    .11,3,,,,
1996,10,18,4,1, 6.6,JAPAN,KYUSHU ISLAND,  30.568,  131.093,    .20,1,,,,
1996,10,19,4,1, 6.7,JAPAN,KYUSHU ISLAND,  31.885,  131.468,    .55,6,,,,
1996,11,12,4,1, 7.7,PERU,S. PERU, -14.993,  -75.675,    .40,3,,,,
1996,12,2,4,1, 6.7,JAPAN,SEA OF JAPAN,  31.789,  131.314,    .20,4,,,,
1997,4,10,1,0,,HONDURAS,GULF OF FONSECA,  13.100,  -87.600,  15.00,0,,,1,
1997,4,18,1,0,,AUSTRALIA,NORFOLK ISLAND,,,,1,,,,
1997,4,21,4,1, 7.7,SOLOMON ISLANDS,SANTA CRUZ IS. VANUATU, -12.584,  166.676,   3.00,39,,,1,7
1997,7,9,3,1, 7.0,VENEZUELA,CARIACO-CUMANA,  10.598,  -63.486,,1,,,,
1997,9,30,4,1, 6.2,JAPAN,S. OF HONSHU ISLAND,  31.959,  141.878,    .03,1,,,,
1997,10,14,4,1, 7.7,TONGA,TONGA ISLANDS, -22.100, -176.770,    .10,1,,,,
1997,12,5,4,1, 7.8,RUSSIA,KAMCHATKA,  54.841,  162.035,   8.00,18,,,,
1997,12,14,3,8,,RUSSIA,KAMCHATKA,  54.841,  162.035,   8.00,1,,,1,
1997,12,26,4,7,,MONTSERRAT,WHITE RIVER VALLEY,  16.720,  -62.180,   3.00,1,,,,
1998,3,19,4,8,,NORWAY,WESTERN NORWAY,  61.183,    5.267,   6.00,1,,,2,
1998,3,25,3,1, 8.1,ANTARCTICA,BALLENY ISLANDS, -62.877,  149.527,    .01,0,,,,
1998,5,3,4,1, 7.5,TAIWAN,TAIWAN:  SOUTHEAST OF,  22.306,  125.308,    .13,14,,,,
1998,7,17,4,3, 7.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,  -2.943,  142.582,  15.03,93,1636,1000,3,
1998,11,29,2,1, 7.7,INDONESIA,"TALIABU ISLAND,",  -2.071,  124.891,   2.75,1,,,,
1999,1,20,4,6,,MONTSERRAT,SOUFRIERE HILLS VOLCANO,  16.722,  -62.180,   2.00,3,,,,
1999,8,17,4,1, 7.6,TURKEY,"KOCAELI, TURKEY",  40.760,   29.970,   2.52,26,155,,2,
1999,9,13,4,8,,FRENCH POLYNESIA,FATU HIVA, -10.520, -138.670,   8.00,9,,,1,
1999,11,26,4,1, 7.5,VANUATU,VANUATU ISLANDS, -16.423,  168.214,   6.60,53,5,,3,
2000,1,26,-1,9,,PHILIPPINES,"TAWI-TAWI, PHILIPPINES",   5.100,  120.150,  20.00,4,,,3,300
2000,4,5,2,1, 5.5,GREECE,CRETE,  34.220,   25.690,    .50,1,,,,
2000,5,4,4,1, 7.6,INDONESIA,SULAWESI,  -1.105,  123.573,   6.00,2,,,3,
2000,6,18,4,1, 7.9,AUSTRALIA,SOUTH INDIAN OCEAN, -13.802,   97.453,    .30,1,,,,
2000,7,1,4,1, 6.1,JAPAN,"KOZU-SHIMA ISLAND, HONSHU",  34.221,  139.131,    .07,4,,,,
2000,7,15,4,1, 6.1,JAPAN,HONSHU: S COAST,  34.319,  139.260,    .07,1,,,,
2000,7,30,4,1, 6.5,JAPAN,HONSHU: S COAST,  33.901,  139.376,    .14,1,,,,
2000,11,4,1,8,,USA,"POINT ARGUELLO, S. CALIFORNIA",  34.500, -120.650,   4.60,1,,,,
2000,11,16,4,1, 8.0,PAPUA NEW GUINEA,BISMARCK SEA,  -4.001,  152.327,   3.00,9,,,2,
2000,11,21,4,8,,GREENLAND,PAATUUT (WEST GREENLAND),  70.250,  -52.750,  50.00,4,,,1,
2001,1,13,3,1, 7.7,EL SALVADOR,EL SALVADOR,  13.049,  -88.660,    .25,1,,,,
2001,6,23,4,1, 8.4,PERU,S. PERU, -16.265,  -73.641,   8.80,151,26,,4,2000
2001,10,12,4,1, 6.1,CANADA,QUEEN CHARLOTTE ISLANDS,  52.630, -132.200,    .11,4,,,,
2001,12,18,4,1, 6.8,TAIWAN,TAIWAN,  23.954,  122.734,    .12,4,,,,
2002,1,2,4,1, 7.2,VANUATU,VANUATU ISLANDS, -17.600,  167.856,   3.00,2,,,,
2002,3,5,4,1, 7.5,PHILIPPINES,"MINDANAO ISLAND, PHILIPPINES",   6.033,  124.249,   3.00,3,,,1,
2002,3,26,3,1, 6.4,JAPAN,JAPAN,  23.346,  124.090,    .05,3,,,,
2002,3,31,4,1, 7.1,TAIWAN,TAIWAN,  24.279,  122.179,    .20,11,,,,
2002,9,8,4,1, 7.6,PAPUA NEW GUINEA,BISMARCK SEA,  -3.260,  142.940,   5.50,88,,,1,
2002,9,13,4,1, 6.5,INDIA,"ANDAMAN ISLANDS, INDIA",  13.036,   93.068,,4,,,1,
2002,10,10,1,1, 7.6,INDONESIA,IRIAN JAYA,  -1.757,  134.297,   5.00,3,,,,
2002,11,4,3,8,,NEW ZEALAND,ALBERT TOWN, -44.700,  169.200,,1,,,,
2002,12,30,4,7,,ITALY,STROMBOLI ISLAND,  38.789,   15.213,  10.90,2,,,2,
2003,1,20,4,1, 7.3,SOLOMON ISLANDS,SOLOMON ISLANDS, -10.491,  160.770,   2.00,2,,,,
2003,1,22,4,1, 7.5,MEXICO,S. MEXICO,  18.770, -104.104,    .61,6,,,,
2003,5,21,4,1, 6.8,ALGERIA,N. ALGERIA,  36.964,    3.634,   3.00,39,,,2,
2003,5,27,4,1, 5.7,ALGERIA,ALGIERS,  36.939,    3.578,    .08,2,,,,
2003,7,12,4,6,,MONTSERRAT,SOUFRIERE HILLS VOLCANO,  16.722,  -62.180,   4.00,5,,,1,
2003,8,21,4,3, 7.2,NEW ZEALAND,SOUTH ISLAND, -45.104,  167.144,    .15,2,,,,
2003,9,25,4,1, 8.3,JAPAN,HOKKAIDO ISLAND,  41.815,  143.910,   4.40,267,,,,
2003,10,31,4,1, 7.0,JAPAN,E. HONSHU ISLAND,  37.812,  142.619,    .32,4,,,,
2003,11,17,4,1, 7.8,USA,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",  51.146,  178.650,    .33,20,,,,
2003,12,27,4,1, 6.1,NEW CALEDONIA,LOYALTY ISLANDS, -22.107,  169.350,    .15,2,,,,
2004,1,28,4,1, 6.7,INDONESIA,SERAM ISLAND,  -3.120,  127.400,,1,,,,
2004,2,11,4,1, 5.3,JORDAN,DEAD SEA,  31.675,   35.551,   1.00,1,,,,
2004,9,5,4,1, 7.2,JAPAN,SOUTH COAST HONSHU ISLAND,  33.070,  136.618,    .63,12,,,,
2004,9,5,4,1, 7.4,JAPAN,SOUTH COAST HONSHU ISLAND,  33.184,  137.071,    .93,24,,,,
2004,11,2,4,1, 6.6,CANADA,VANCOUVER ISLAND,  49.277, -128.772,    .06,2,,,,
2004,11,11,4,1, 7.5,INDONESIA,KEPULAUAN ALOR,  -8.152,  124.868,,0,,,1,
2004,11,21,4,1, 6.3,GUADELOUPE (FRENCH TERRITORY),"BASSE-TERRE, LES SAINTES",  15.679,  -61.706,    .70,7,,,,
2004,11,22,4,1, 7.1,NEW ZEALAND,PUYSEGUR TRENCH, -46.676,  164.721,,1,,,,
2004,11,28,4,1, 7.0,JAPAN,HOKKAIDO ISLAND,  43.006,  145.119,    .12,2,,,,
2004,12,23,4,1, 8.1,AUSTRALIA,MACQUARIE ISLAND, -49.312,  161.345,    .30,4,,,,
2004,12,26,4,1, 9.1,INDONESIA,OFF W. COAST OF SUMATRA,   3.316,   95.854,  50.90,1625,227899,,4,
2005,1,19,4,1, 6.6,JAPAN,E. HONSHU ISLAND,  34.064,  141.491,    .39,11,,,,
2005,2,14,3,1, 5.8,GUADELOUPE (FRENCH TERRITORY),DOMINICA PASSAGE,  15.775,  -61.744,,2,,,,
2005,3,28,4,1, 8.6,INDONESIA,INDONESIA,   2.085,   97.108,   4.20,64,10,,1,
2005,4,10,4,1, 6.7,INDONESIA,KEPULAUAN MENTAWAI,  -1.644,   99.607,    .40,1,,,,
2005,6,15,4,1, 7.2,USA,N. CALIFORNIA,  41.301, -125.970,    .10,5,,,,
2005,8,16,4,1, 7.2,JAPAN,E. COAST HONSHU ISLAND,  38.276,  142.039,    .05,1,,,,
2005,11,14,4,1, 7.0,JAPAN,E. COAST HONSHU ISLAND,  38.107,  144.896,    .42,1,,,,
2005,12,9,4,9,,CANADA,BRITISH COLUMBIA,,,    .08,14,,,,
2006,1,16,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,   9.00,1,,,1,
2006,3,14,4,1, 6.7,INDONESIA,SERAM ISLAND,  -3.595,  127.214,   3.50,1,4,,2,241
2006,5,3,4,1, 8.0,TONGA,TONGA, -20.187, -174.123,    .27,53,,,,
2006,5,20,4,6,,MONTSERRAT,SOUFRIERE HILLS VOLCANO,  16.722,  -62.180,   1.00,4,,,,
2006,7,17,4,1, 7.7,INDONESIA,SOUTH OF JAVA,  -9.254,  107.411,  20.90,202,802,498,4,1623
2006,9,28,4,1, 6.9,SAMOA,SAMOA ISLANDS, -16.592, -172.033,    .08,1,,,,
2006,10,15,4,1, 6.7,USA,HAWAII,  19.878, -155.935,    .10,1,,,,
2006,11,15,4,1, 8.3,RUSSIA,S. KURIL ISLANDS,  46.592,  153.266,  21.90,257,,1,2,
2006,12,26,4,1, 7.0,CHINA,TAIWAN,  21.799,  120.547,    .07,4,,,,
2007,1,13,4,1, 8.1,RUSSIA,S. KURIL ISLANDS,  46.243,  154.524,    .40,38,,,,
2007,3,25,4,1, 7.1,VANUATU,VANUATU ISLANDS, -20.617,  169.357,    .08,2,,,,
2007,3,25,4,1, 6.7,JAPAN,HONSHU: W COAST,  37.336,  136.588,    .10,2,,,,
2007,4,1,4,1, 8.1,SOLOMON ISLANDS,SOLOMON ISLANDS,  -8.460,  157.044,  12.10,229,50,,3,2500
2007,4,21,4,3, 6.2,CHILE,SOUTHERN CHILE, -45.285,  -72.606,  50.00,7,8,,1,
2007,5,7,2,8,,BULGARIA,BLACK SEA,  43.000,   29.000,   3.00,0,,,,
2007,7,16,4,1, 6.6,JAPAN,HONSHU: W COAST,  37.570,  138.478,,1,,,,
2007,8,2,4,1, 6.2,RUSSIA,TATAR STRAIT,  47.116,  141.798,    .19,6,,,,
2007,8,2,4,1, 6.7,USA,"ALEUTIAN ISLANDS, AK",  51.307, -179.971,    .03,1,,,,
2007,8,15,4,1, 8.0,PERU,S. PERU, -13.386,  -76.603,  10.05,135,3,,1,
2007,9,2,4,1, 7.2,SOLOMON ISLANDS,SANTA CRUZ ISLANDS, -11.610,  165.762,    .05,2,,,,
2007,9,12,4,1, 8.4,INDONESIA,SUMATRA,  -4.438,  101.367,   5.00,52,,,1,
2007,9,30,4,1, 7.4,NEW ZEALAND,AUCKLAND ISLANDS, -49.418,  163.954,    .25,6,,,,
2007,11,14,4,1, 7.7,CHILE,NORTHERN CHILE, -22.247,  -69.890,    .28,6,,,,
2007,11,29,4,1, 7.4,MARTINIQUE (FRENCH TERRITORY),MARTINIQUE,  14.944,  -61.274,,0,,,,
2007,12,3,4,8,,CANADA,"CHEHALIS LAKE, CHILLIWACK",  49.475, -121.847,  38.00,1,,,1,
2007,12,9,4,1, 7.8,KERMADEC ISLANDS,KERMADEC ISLANDS, -25.996, -177.514,    .03,1,,,,
2008,2,25,4,1, 6.5,INDONESIA,SUMATRA,  -2.486,   99.972,    .12,1,,,,
2008,4,9,4,1, 7.3,NEW CALEDONIA,LOYALTY ISLANDS, -20.071,  168.892,    .16,1,,,,
2008,4,28,1,1, 6.4,VANUATU,VANUATU ISLANDS, -19.941,  168.953,    .03,2,,,,
2008,5,12,0,1, 7.9,CHINA,SICHUAN PROVINCE,  31.002,  103.322,,1,,,,
2008,7,19,4,1, 6.9,JAPAN,OFF EAST COAST OF HONSHU ISLAND,  37.552,  142.214,    .20,3,,,,
2008,8,8,4,6,,USA,"KASATOCHI VOLCANO, ALEUTIAN IS, AK",  52.180, -175.500,    .19,2,,,,
2008,8,20,3,0,*,SOUTH AFRICA,SOUTHERN ATLANTIC OCEAN, -28.500,   13.200,   2.55,2,,,1,
2008,9,11,4,1, 6.8,JAPAN,HOKKAIDO ISLAND,  41.892,  143.754,    .09,1,,,,
2008,10,28,3,9,,USA,MAINE,  43.800,  -69.700,   2.00,5,,,1,
2008,11,16,4,1, 7.3,INDONESIA,SULAWESI,   1.271,  122.091,    .13,3,,,,
2009,1,3,4,1, 7.6,INDONESIA,NEAR NORTH COAST,   -.414,  132.885,    .39,24,,,,
2009,1,3,3,1, 7.3,INDONESIA,NEAR NORTH COAST,   -.691,  133.305,,0,,,,
2009,1,15,4,1, 7.4,RUSSIA,KAMCHATKA,  46.857,  155.154,    .11,11,,,,
2009,2,11,4,1, 7.2,INDONESIA,CELEBES SEA,   3.884,  126.397,    .13,1,,,,
2009,3,19,4,1, 7.6,TONGA,TONGA, -23.046, -174.659,    .15,27,,,,
2009,5,28,4,1, 7.3,HONDURAS,OFF COAST OF HONDURAS,  16.720,  -86.236,   4.00,2,,,,
2009,7,15,4,1, 7.8,NEW ZEALAND,OFF WEST COAST OF SOUTH ISLAND, -45.762,  166.562,    .47,9,,,,
2009,8,10,3,1, 7.5,INDIA,ANDAMAN ISLANDS,  14.099,   92.888,    .01,1,,,,
2009,8,10,4,1, 6.4,JAPAN,HONSHU: S COAST,  34.743,  138.264,    .60,5,,,,
2009,8,16,4,1, 6.7,INDONESIA,SUMATRA,  -1.479,   99.490,    .18,1,,,,
2009,8,25,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,,1,,,1,
2009,9,29,4,1, 8.1,SAMOA,SAMOA ISLANDS, -15.489, -172.095,  22.35,622,192,7,4,
2009,9,30,4,1, 7.5,INDONESIA,SUMATRA,   -.720,   99.867,    .27,1,,,,
2009,10,7,4,1, 7.6,VANUATU,VANUATU ISLANDS, -13.006,  166.510,    .31,37,,,,
2010,1,3,4,1, 6.6,SOLOMON ISLANDS,SOLOMON ISLANDS,  -8.743,  157.477,    .01,1,,,,
2010,1,3,4,1, 7.1,SOLOMON ISLANDS,SOLOMON ISLANDS,  -8.799,  157.346,   7.52,51,,,1,
2010,1,5,4,1, 6.8,SOLOMON ISLANDS,SOLOMON ISLANDS,  -9.019,  157.551,    .03,1,,,,
2010,1,12,4,3, 7.0,HAITI,HAITI & DOMINICAN REPUBLIC,  18.457,  -72.533,   3.21,25,7,,1,
2010,2,26,3,1, 7.0,JAPAN,RYUKYU ISLANDS,  25.930,  128.425,    .10,2,,,,
2010,2,27,4,1, 8.8,CHILE,CENTRAL CHILE, -36.122,  -72.898,  29.00,650,156,12000,4,
2010,3,11,4,1, 6.9,CHILE,CENTRAL CHILE, -34.290,  -71.891,    .14,2,,,,
2010,4,6,4,1, 7.8,INDONESIA,SUMATRA,   2.383,   97.048,    .44,6,,,,
2010,4,13,0,8,,PERU,"513 LAKE, HUALCAN GLACIER",  -9.282,  -77.645,  23.00,1,1,,1,50
2010,4,13,2,0,,COOK ISLANDS,"MANGAIA ISLAND, COOK ISLANDS", -21.955, -157.920,,1,,,,
2010,5,29,4,6,*,USA TERRITORY,"SOUTH OF SARIGAN IS, N. MARIANA IS",  16.708,  145.970,    .04,1,,,,
2010,6,12,4,1, 7.5,INDIA,LITTLE NICOBAR ISLAND,   7.881,   91.936,    .03,1,,,,
2010,8,10,4,1, 7.2,VANUATU,VANUATU ISLANDS, -17.541,  168.069,    .23,1,,,,
2010,8,13,4,1, 6.9,USA TERRITORY,"GUAM, MARIANA ISLANDS",  12.484,  141.476,    .07,1,,,,
2010,10,25,4,1, 7.8,INDONESIA,SUMATRA,  -3.487,  100.082,  16.90,358,431,,4,700
2010,12,21,4,1, 7.4,JAPAN,BONIN ISLANDS,  26.901,  143.698,    .13,4,,,,
2010,12,25,4,1, 7.3,VANUATU,VANUATU ISLANDS, -19.702,  167.947,   4.10,12,,4,1,
2011,1,9,4,1, 6.5,VANUATU,VANUATU ISLANDS, -19.157,  168.311,    .03,1,,,,
2011,2,11,4,1, 6.8,CHILE,CENTRAL CHILE, -36.474,  -73.125,    .15,1,,,,
2011,2,21,2,3, 6.1,NEW ZEALAND,SOUTH ISLAND, -43.583,  172.680,   3.50,1,,,,
2011,3,9,4,1, 7.5,JAPAN,HONSHU ISLAND,  38.435,  142.842,    .60,11,,,,
2011,3,11,4,1, 9.1,JAPAN,HONSHU ISLAND,  38.297,  142.372,  38.90,6271,18454,6152,4,127511
2011,4,7,4,1, 7.1,JAPAN,E. COAST HONSHU ISLAND,  38.276,  141.588,    .08,1,,,,
2011,6,24,4,1, 7.3,USA,"ATKA, ALEUTIAN ISLANDS, AK",  52.050, -171.836,    .10,7,,,,
2011,6,27,2,9,,UK,"PLYMOUTH, ENGLAND",  50.500,   -3.000,    .40,4,,,,
2011,7,6,4,1, 7.6,NEW ZEALAND,KERMADEC ISLANDS, -29.539, -176.340,   1.20,23,,,,
2011,7,10,4,1, 7.0,JAPAN,OFF EAST COAST OF HONSHU ISLAND,  38.034,  143.264,    .09,1,,,,
2011,7,30,3,8,,NORWAY,"LYSEFJOREN, WESTERN NORWAY",  59.050,    6.640,,1,,,1,
2011,8,6,3,8,,NORWAY,"LYSEFJOREN, WESTERN NORWAY",  59.050,    6.640,,0,,,,
2011,8,20,4,1, 7.1,VANUATU,VANUATU ISLANDS, -18.365,  168.143,    .18,4,,,,
2011,8,20,4,1, 7.0,VANUATU,VANUATU ISLANDS, -18.311,  168.218,    .18,1,,,,
2011,9,2,4,1, 6.8,USA,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",  52.171, -171.708,    .06,1,,,,
2011,10,21,4,1, 7.4,NEW ZEALAND,KERMADEC ISLANDS, -28.993, -176.238,    .14,2,,,,
2012,2,2,4,1, 7.0,VANUATU,VANUATU ISLANDS, -17.827,  167.133,    .08,1,,,,
2012,3,14,4,1, 6.9,JAPAN,HOKKAIDO ISLAND,  40.887,  144.944,    .20,2,,,,
2012,3,20,4,1, 7.4,MEXICO,S. MEXICO,  16.493,  -98.231,    .20,2,,,,
2012,4,11,4,1, 8.6,INDONESIA,OFF W. COAST OF N SUMATRA,   2.327,   93.063,,20,,,,
2012,4,11,4,1, 8.2,INDONESIA,OFF W. COAST OF N SUMATRA,    .802,   92.463,,4,,,,
2012,4,14,4,1, 6.3,VANUATU,VANUATU ISLANDS, -18.972,  168.741,,1,,,,
2012,7,15,4,8,,GREENLAND,ILULISSAT ICEFJORD,  69.200,  -51.300,,0,,,,
2012,8,27,4,1, 7.3,EL SALVADOR,EL SALVADOR-NICARAGUA,  12.139,  -88.590,   6.30,38,,40,1,
2012,8,31,4,1, 7.6,PHILIPPINES,PHILIPPINE ISLANDS,  10.811,  126.638,    .15,17,,,,
